participant,expPart,block,trial,condition,screenID,stepID,position,initial_item,final_item,npl_items,answer,acc,rt,updPos
18,training,6,26,training,memory,5,4,까,NA,NA,NULL,NA,NA,NA
18,training,6,26,training,memory,6,5,큼,NA,NA,NULL,NA,NA,NA
18,training,6,26,training,updating,1,4,까,위,NA,NULL,NA,NA,yes
18,training,6,26,training,updating,2,0,뜻,문,NA,NULL,NA,NA,yes
18,training,6,26,training,updating,3,1,표,조,NA,NULL,NA,NA,yes
18,training,6,26,training,retrieval,1,2,뿌,뿌,르;보;효;현;입;빅,표,FALSE,2950.5,no
18,training,6,26,training,retrieval,2,5,큼,큼,르;보;효;현;입;빅,문,FALSE,3565.5,no
18,training,6,26,training,retrieval,3,3,았,았,르;보;효;현;입;빅,입,FALSE,2857.5,no
18,training,6,26,training,retrieval,4,0,뜻,문,르;보;효;현;입;빅,뜻,FALSE,1653.2999999998137,yes
18,training,6,26,training,retrieval,5,1,표,조,르;보;효;현;입;빅,르,FALSE,1719.5,yes
18,training,6,26,training,retrieval,6,4,까,위,르;보;효;현;입;빅,위,TRUE,1115.7000000001863,yes
18,training,6,27,training,memory,1,0,위,NA,NA,NULL,NA,NA,NA
18,training,6,27,training,memory,2,1,르,NA,NA,NULL,NA,NA,NA
18,training,6,27,training,memory,3,2,뿌,NA,NA,NULL,NA,NA,NA
18,training,6,27,training,memory,4,3,효,NA,NA,NULL,NA,NA,NA
18,training,6,27,training,memory,5,4,까,NA,NA,NULL,NA,NA,NA
18,training,6,27,training,memory,6,5,표,NA,NA,NULL,NA,NA,NA
18,training,6,27,training,updating,1,1,르,뜻,NA,NULL,NA,NA,yes
18,training,6,27,training,updating,2,3,효,조,NA,NULL,NA,NA,yes
18,training,6,27,training,updating,3,0,위,보,NA,NULL,NA,NA,yes
18,training,6,27,training,retrieval,1,3,효,조,았;문;큼;미;실;철,조,TRUE,2921.899999999441,yes
18,training,6,27,training,retrieval,2,5,표,표,았;문;큼;미;실;철,표,TRUE,1571.7999999998137,no
18,training,6,27,training,retrieval,3,1,르,뜻,았;문;큼;미;실;철,뜻,TRUE,2807.899999999441,yes
18,training,6,27,training,retrieval,4,2,뿌,뿌,았;문;큼;미;실;철,실,FALSE,1780.3999999994412,no
18,training,6,27,training,retrieval,5,0,위,보,았;문;큼;미;실;철,보,TRUE,5882.4000000003725,yes
18,training,6,27,training,retrieval,6,4,까,까,았;문;큼;미;실;철,실,FALSE,3491.100000000559,no
18,training,6,28,training,memory,1,0,문,NA,NA,NULL,NA,NA,NA
18,training,6,28,training,memory,2,1,조,NA,NA,NULL,NA,NA,NA
18,training,6,28,training,memory,3,2,르,NA,NA,NULL,NA,NA,NA
18,training,6,28,training,memory,4,3,큼,NA,NA,NULL,NA,NA,NA
18,training,6,28,training,memory,5,4,위,NA,NA,NULL,NA,NA,NA
18,training,6,28,training,memory,6,5,까,NA,NA,NULL,NA,NA,NA
18,training,6,28,training,updating,1,1,조,효,NA,NULL,NA,NA,yes
18,training,6,28,training,updating,2,5,까,표,NA,NULL,NA,NA,yes
18,training,6,28,training,updating,3,4,위,았,NA,NULL,NA,NA,yes
18,training,6,28,training,retrieval,1,0,문,문,뿌;보;뜻;풍;육;에,육,FALSE,2520.5,no
18,training,6,28,training,retrieval,2,1,조,효,뿌;보;뜻;풍;육;에,효,TRUE,2293.2000000001863,yes
18,training,6,28,training,retrieval,3,3,큼,큼,뿌;보;뜻;풍;육;에,에,FALSE,1586.4000000003725,no
18,training,6,28,training,retrieval,4,4,위,았,뿌;보;뜻;풍;육;에,조,FALSE,7600.600000000559,yes
18,training,6,28,training,retrieval,5,2,르,르,뿌;보;뜻;풍;육;에,르,TRUE,1379,no
18,training,6,28,training,retrieval,6,5,까,표,뿌;보;뜻;풍;육;에,표,TRUE,3913.5999999996275,yes
18,training,6,29,training,memory,1,0,뜻,NA,NA,NULL,NA,NA,NA
18,training,6,29,training,memory,2,1,조,NA,NA,NULL,NA,NA,NA
18,training,6,29,training,memory,3,2,위,NA,NA,NULL,NA,NA,NA
18,training,6,29,training,memory,4,3,뿌,NA,NA,NULL,NA,NA,NA
18,training,6,29,training,memory,5,4,까,NA,NA,NULL,NA,NA,NA
18,training,6,29,training,memory,6,5,보,NA,NA,NULL,NA,NA,NA
18,training,6,29,training,updating,1,1,조,문,NA,NULL,NA,NA,yes
18,training,6,29,training,updating,2,0,뜻,았,NA,NULL,NA,NA,yes
18,training,6,29,training,updating,3,2,위,표,NA,NULL,NA,NA,yes
18,training,6,29,training,retrieval,1,5,보,보,효;큼;르;법;혐;눈,조,FALSE,4302.700000000186,no
18,training,6,29,training,retrieval,2,4,까,까,효;큼;르;법;혐;눈,았,FALSE,2002.2000000001863,no
18,training,6,29,training,retrieval,3,1,조,문,효;큼;르;법;혐;눈,눈,FALSE,8502,yes
18,training,6,29,training,retrieval,4,3,뿌,뿌,효;큼;르;법;혐;눈,았,FALSE,1919.4000000003725,no
18,training,6,29,training,retrieval,5,0,뜻,았,효;큼;르;법;혐;눈,큼,FALSE,9319.099999999627,yes
18,training,6,29,training,retrieval,6,2,위,표,효;큼;르;법;혐;눈,위,FALSE,5390.9000000003725,yes
18,training,6,30,training,memory,1,0,조,NA,NA,NULL,NA,NA,NA
18,training,6,30,training,memory,2,1,보,NA,NA,NULL,NA,NA,NA
18,training,6,30,training,memory,3,2,까,NA,NA,NULL,NA,NA,NA
18,training,6,30,training,memory,4,3,르,NA,NA,NULL,NA,NA,NA
18,training,6,30,training,memory,5,4,았,NA,NA,NULL,NA,NA,NA
18,training,6,30,training,memory,6,5,뿌,NA,NA,NULL,NA,NA,NA
18,training,6,30,training,updating,1,0,조,뜻,NA,NULL,NA,NA,yes
18,training,6,30,training,updating,2,3,르,위,NA,NULL,NA,NA,yes
18,training,6,30,training,updating,3,4,았,큼,NA,NULL,NA,NA,yes
18,training,6,30,training,retrieval,1,2,까,까,효;문;표;드;신;활,까,TRUE,2642.5999999996275,no
18,training,6,30,training,retrieval,2,5,뿌,뿌,효;문;표;드;신;활,표,FALSE,1778,no
18,training,6,30,training,retrieval,3,1,보,보,효;문;표;드;신;활,신,FALSE,2329.0999999996275,no
18,training,6,30,training,retrieval,4,3,르,위,효;문;표;드;신;활,위,TRUE,1666.2999999998137,yes
18,training,6,30,training,retrieval,5,4,았,큼,효;문;표;드;신;활,큼,TRUE,2418.7999999998137,yes
18,training,6,30,training,retrieval,6,0,조,뜻,효;문;표;드;신;활,큼,FALSE,408.29999999981374,yes
18,testing,1,1,B,memory,1,0,렌,NA,NA,NULL,NA,NA,NA
18,testing,1,1,B,memory,2,1,주,NA,NA,NULL,NA,NA,NA
18,testing,1,1,B,memory,3,2,시,NA,NA,NULL,NA,NA,NA
18,testing,1,1,B,memory,4,3,낼,NA,NA,NULL,NA,NA,NA
18,testing,1,1,B,memory,5,4,격,NA,NA,NULL,NA,NA,NA
18,testing,1,1,B,memory,6,5,식,NA,NA,NULL,NA,NA,NA
18,testing,1,1,B,updating,1,5,식,조,NA,NULL,NA,NA,yes
18,testing,1,1,B,updating,2,0,렌,위,NA,NULL,NA,NA,yes
18,testing,1,1,B,updating,3,4,격,까,NA,NULL,NA,NA,yes
18,testing,1,1,B,retrieval,1,0,렌,위,문;효;르;채;면;께,위,TRUE,2378.2999999998137,yes
18,testing,1,1,B,retrieval,2,5,식,조,문;효;르;채;면;께,조,TRUE,1773,yes
18,testing,1,1,B,retrieval,3,2,시,시,문;효;르;채;면;께,효,FALSE,3702.7000000001863,no
18,testing,1,1,B,retrieval,4,4,격,까,문;효;르;채;면;께,까,TRUE,1262.7000000001863,yes
18,testing,1,1,B,retrieval,5,3,낼,낼,문;효;르;채;면;께,면,FALSE,10526.599999999627,no
18,testing,1,1,B,retrieval,6,1,주,주,문;효;르;채;면;께,효,FALSE,1229.9000000003725,no
18,testing,1,2,B,memory,1,0,즐,NA,NA,NULL,NA,NA,NA
18,testing,1,2,B,memory,2,1,안,NA,NA,NULL,NA,NA,NA
18,testing,1,2,B,memory,3,2,터,NA,NA,NULL,NA,NA,NA
18,testing,1,2,B,memory,4,3,픔,NA,NA,NULL,NA,NA,NA
18,testing,1,2,B,memory,5,4,줄,NA,NA,NULL,NA,NA,NA
18,testing,1,2,B,memory,6,5,양,NA,NA,NULL,NA,NA,NA
18,testing,1,2,B,updating,1,3,픔,문,NA,NULL,NA,NA,yes
18,testing,1,2,B,updating,2,0,즐,뿌,NA,NULL,NA,NA,yes
18,testing,1,2,B,updating,3,1,안,뜻,NA,NULL,NA,NA,yes
18,testing,1,2,B,retrieval,1,3,픔,문,보;위;르;듯;응;따,문,TRUE,6320.5,yes
18,testing,1,2,B,retrieval,2,1,안,뜻,보;위;르;듯;응;따,뜻,TRUE,14193.5,yes
18,testing,1,2,B,retrieval,3,5,양,양,보;위;르;듯;응;따,문,FALSE,6095.800000000745,no
18,testing,1,2,B,retrieval,4,0,즐,뿌,보;위;르;듯;응;따,뿌,TRUE,694.5,yes
18,testing,1,2,B,retrieval,5,2,터,터,보;위;르;듯;응;따,즐,FALSE,3212.2000000001863,no
18,testing,1,2,B,retrieval,6,4,줄,줄,보;위;르;듯;응;따,줄,TRUE,1046.800000000745,no
18,testing,1,3,B,memory,1,0,디,NA,NA,NULL,NA,NA,NA
18,testing,1,3,B,memory,2,1,묻,NA,NA,NULL,NA,NA,NA
18,testing,1,3,B,memory,3,2,휴,NA,NA,NULL,NA,NA,NA
18,testing,1,3,B,memory,4,3,났,NA,NA,NULL,NA,NA,NA
18,testing,1,3,B,memory,5,4,술,NA,NA,NULL,NA,NA,NA
18,testing,1,3,B,memory,6,5,당,NA,NA,NULL,NA,NA,NA
18,testing,1,3,B,updating,1,1,묻,르,NA,NULL,NA,NA,yes
18,testing,1,3,B,updating,2,4,술,위,NA,NULL,NA,NA,yes
18,testing,1,3,B,updating,3,3,났,까,NA,NULL,NA,NA,yes
18,testing,1,3,B,retrieval,1,4,술,위,문;뿌;큼;버;열;순,위,TRUE,3332.7999999998137,yes
18,testing,1,3,B,retrieval,2,5,당,당,문;뿌;큼;버;열;순,순,FALSE,2183.7000000001863,no
18,testing,1,3,B,retrieval,3,3,났,까,문;뿌;큼;버;열;순,까,TRUE,1029.7000000001863,yes
18,testing,1,3,B,retrieval,4,2,휴,휴,문;뿌;큼;버;열;순,났,FALSE,1346.1000000005588,no
18,testing,1,3,B,retrieval,5,1,묻,르,문;뿌;큼;버;열;순,르,TRUE,1683.4000000003725,yes
18,testing,1,3,B,retrieval,6,0,디,디,문;뿌;큼;버;열;순,디,TRUE,1914.0999999996275,no
18,testing,1,4,A,memory,1,0,뿌,NA,NA,NULL,NA,NA,NA
18,testing,1,4,A,memory,2,1,보,NA,NA,NULL,NA,NA,NA
18,testing,1,4,A,memory,3,2,았,NA,NA,NULL,NA,NA,NA
18,testing,1,4,A,memory,4,3,큼,NA,NA,NULL,NA,NA,NA
18,testing,1,4,A,memory,5,4,뜻,NA,NA,NULL,NA,NA,NA
18,testing,1,4,A,memory,6,5,까,NA,NA,NULL,NA,NA,NA
18,testing,1,4,A,updating,1,0,뿌,배,NA,NULL,NA,NA,yes
18,testing,1,4,A,updating,2,4,뜻,극,NA,NULL,NA,NA,yes
18,testing,1,4,A,updating,3,5,까,됐,NA,NULL,NA,NA,yes
18,testing,1,4,A,retrieval,1,5,까,됐,표;르;효;컨;엄;옮,됐,TRUE,3527.600000000559,yes
18,testing,1,4,A,retrieval,2,4,뜻,극,표;르;효;컨;엄;옮,극,TRUE,1644,yes
18,testing,1,4,A,retrieval,3,2,았,았,표;르;효;컨;엄;옮,르,FALSE,2539.600000000559,no
18,testing,1,4,A,retrieval,4,3,큼,큼,표;르;효;컨;엄;옮,옮,FALSE,1676.4000000003725,no
18,testing,1,4,A,retrieval,5,1,보,보,표;르;효;컨;엄;옮,엄,FALSE,1846.9000000003725,no
18,testing,1,4,A,retrieval,6,0,뿌,배,표;르;효;컨;엄;옮,배,TRUE,1979,yes
18,testing,1,5,A,memory,1,0,조,NA,NA,NULL,NA,NA,NA
18,testing,1,5,A,memory,2,1,보,NA,NA,NULL,NA,NA,NA
18,testing,1,5,A,memory,3,2,효,NA,NA,NULL,NA,NA,NA
18,testing,1,5,A,memory,4,3,까,NA,NA,NULL,NA,NA,NA
18,testing,1,5,A,memory,5,4,르,NA,NA,NULL,NA,NA,NA
18,testing,1,5,A,memory,6,5,표,NA,NA,NULL,NA,NA,NA
18,testing,1,5,A,updating,1,2,효,암,NA,NULL,NA,NA,yes
18,testing,1,5,A,updating,2,0,조,집,NA,NULL,NA,NA,yes
18,testing,1,5,A,updating,3,1,보,수,NA,NULL,NA,NA,yes
18,testing,1,5,A,retrieval,1,0,조,집,았;뜻;큼;근;내;북,북,FALSE,2621.4000000003725,yes
18,testing,1,5,A,retrieval,2,1,보,수,았;뜻;큼;근;내;북,수,TRUE,2501.899999999441,yes
18,testing,1,5,A,retrieval,3,4,르,르,았;뜻;큼;근;내;북,집,FALSE,1241.7000000001863,no
18,testing,1,5,A,retrieval,4,5,표,표,았;뜻;큼;근;내;북,표,TRUE,956,no
18,testing,1,5,A,retrieval,5,3,까,까,았;뜻;큼;근;내;북,효,FALSE,3813,no
18,testing,1,5,A,retrieval,6,2,효,암,았;뜻;큼;근;내;북,근,FALSE,930.3999999994412,yes
18,testing,2,6,B,memory,1,0,음,NA,NA,NULL,NA,NA,NA
18,testing,2,6,B,memory,2,1,일,NA,NA,NULL,NA,NA,NA
18,testing,2,6,B,memory,3,2,패,NA,NA,NULL,NA,NA,NA
18,testing,2,6,B,memory,4,3,곳,NA,NA,NULL,NA,NA,NA
18,testing,2,6,B,memory,5,4,월,NA,NA,NULL,NA,NA,NA
18,testing,2,6,B,memory,6,5,빛,NA,NA,NULL,NA,NA,NA
18,testing,2,6,B,updating,1,4,월,표,NA,NULL,NA,NA,yes
18,testing,2,6,B,updating,2,5,빛,문,NA,NULL,NA,NA,yes
18,testing,2,6,B,updating,3,2,패,르,NA,NULL,NA,NA,yes
18,testing,2,6,B,retrieval,1,3,곳,곳,았;효;큼;청;간;럼,곳,TRUE,2962.5,no
18,testing,2,6,B,retrieval,2,5,빛,문,았;효;큼;청;간;럼,문,TRUE,13998.700000000186,yes
18,testing,2,6,B,retrieval,3,0,음,음,았;효;큼;청;간;럼,음,TRUE,1378,no
18,testing,2,6,B,retrieval,4,1,일,일,았;효;큼;청;간;럼,럼,FALSE,1598.0999999996275,no
18,testing,2,6,B,retrieval,5,2,패,르,았;효;큼;청;간;럼,문,FALSE,3323,yes
18,testing,2,6,B,retrieval,6,4,월,표,았;효;큼;청;간;럼,표,TRUE,694.2000000001863,yes
18,testing,2,7,B,memory,1,0,지,NA,NA,NULL,NA,NA,NA
18,testing,2,7,B,memory,2,1,동,NA,NA,NULL,NA,NA,NA
18,testing,2,7,B,memory,3,2,엔,NA,NA,NULL,NA,NA,NA
18,testing,2,7,B,memory,4,3,야,NA,NA,NULL,NA,NA,NA
18,testing,2,7,B,memory,5,4,강,NA,NA,NULL,NA,NA,NA
18,testing,2,7,B,memory,6,5,선,NA,NA,NULL,NA,NA,NA
18,testing,2,7,B,updating,1,0,지,큼,NA,NULL,NA,NA,yes
18,testing,2,7,B,updating,2,4,강,효,NA,NULL,NA,NA,yes
18,testing,2,7,B,updating,3,5,선,위,NA,NULL,NA,NA,yes
18,testing,2,7,B,retrieval,1,5,선,위,조;문;았;영;럽;없,위,TRUE,4594.399999999441,yes
18,testing,2,7,B,retrieval,2,1,동,동,조;문;았;영;럽;없,럽,FALSE,1738,no
18,testing,2,7,B,retrieval,3,2,엔,엔,조;문;았;영;럽;없,조,FALSE,3615.7999999998137,no
18,testing,2,7,B,retrieval,4,3,야,야,조;문;았;영;럽;없,없,FALSE,2824.100000000559,no
18,testing,2,7,B,retrieval,5,4,강,효,조;문;았;영;럽;없,효,TRUE,5328,yes
18,testing,2,7,B,retrieval,6,0,지,큼,조;문;았;영;럽;없,없,FALSE,4540.200000000186,yes
18,testing,2,8,B,memory,1,0,를,NA,NA,NULL,NA,NA,NA
18,testing,2,8,B,memory,2,1,토,NA,NA,NULL,NA,NA,NA
18,testing,2,8,B,memory,3,2,높,NA,NA,NULL,NA,NA,NA
18,testing,2,8,B,memory,4,3,웠,NA,NA,NULL,NA,NA,NA
18,testing,2,8,B,memory,5,4,쟁,NA,NA,NULL,NA,NA,NA
18,testing,2,8,B,memory,6,5,체,NA,NA,NULL,NA,NA,NA
18,testing,2,8,B,updating,1,3,웠,까,NA,NULL,NA,NA,yes
18,testing,2,8,B,updating,2,5,체,았,NA,NULL,NA,NA,yes
18,testing,2,8,B,updating,3,1,토,뜻,NA,NULL,NA,NA,yes
18,testing,2,8,B,retrieval,1,3,웠,까,위;르;표;상;바;었,까,TRUE,3699.2000000001863,yes
18,testing,2,8,B,retrieval,2,5,체,았,위;르;표;상;바;었,았,TRUE,4354.0999999996275,yes
18,testing,2,8,B,retrieval,3,0,를,를,위;르;표;상;바;었,를,TRUE,1562.3999999994412,no
18,testing,2,8,B,retrieval,4,2,높,높,위;르;표;상;바;었,웠,FALSE,3678.4000000003725,no
18,testing,2,8,B,retrieval,5,4,쟁,쟁,위;르;표;상;바;었,았,FALSE,1948.800000000745,no
18,testing,2,8,B,retrieval,6,1,토,뜻,위;르;표;상;바;었,뜻,TRUE,551.4000000003725,yes
18,testing,2,9,A,memory,1,0,보,NA,NA,NULL,NA,NA,NA
18,testing,2,9,A,memory,2,1,효,NA,NA,NULL,NA,NA,NA
18,testing,2,9,A,memory,3,2,았,NA,NA,NULL,NA,NA,NA
18,testing,2,9,A,memory,4,3,르,NA,NA,NULL,NA,NA,NA
18,testing,2,9,A,memory,5,4,뿌,NA,NA,NULL,NA,NA,NA
18,testing,2,9,A,memory,6,5,까,NA,NA,NULL,NA,NA,NA
18,testing,2,9,A,updating,1,4,뿌,혈,NA,NULL,NA,NA,yes
18,testing,2,9,A,updating,2,2,았,꾸,NA,NULL,NA,NA,yes
18,testing,2,9,A,updating,3,1,효,씨,NA,NULL,NA,NA,yes
18,testing,2,9,A,retrieval,1,3,르,르,문;뜻;조;성;너;된,꾸,FALSE,3863.100000000559,no
18,testing,2,9,A,retrieval,2,5,까,까,문;뜻;조;성;너;된,까,TRUE,3129.4000000003725,no
18,testing,2,9,A,retrieval,3,4,뿌,혈,문;뜻;조;성;너;된,보,FALSE,1785.2999999998137,yes
18,testing,2,9,A,retrieval,4,2,았,꾸,문;뜻;조;성;너;된,까,FALSE,882.5,yes
18,testing,2,9,A,retrieval,5,1,효,씨,문;뜻;조;성;너;된,혈,FALSE,2000.2000000001863,yes
18,testing,2,9,A,retrieval,6,0,보,보,문;뜻;조;성;너;된,된,FALSE,1098.4000000003725,no
18,testing,2,10,B,memory,1,0,서,NA,NA,NULL,NA,NA,NA
18,testing,2,10,B,memory,2,1,직,NA,NA,NULL,NA,NA,NA
18,testing,2,10,B,memory,3,2,중,NA,NA,NULL,NA,NA,NA
18,testing,2,10,B,memory,4,3,넘,NA,NA,NULL,NA,NA,NA
18,testing,2,10,B,memory,5,4,판,NA,NA,NULL,NA,NA,NA
18,testing,2,10,B,memory,6,5,울,NA,NA,NULL,NA,NA,NA
18,testing,2,10,B,updating,1,2,중,효,NA,NULL,NA,NA,yes
18,testing,2,10,B,updating,2,3,넘,르,NA,NULL,NA,NA,yes
18,testing,2,10,B,updating,3,1,직,뜻,NA,NULL,NA,NA,yes
18,testing,2,10,B,retrieval,1,2,중,효,표;았;조;장;밝;인,효,TRUE,1899.5,yes
18,testing,2,10,B,retrieval,2,3,넘,르,표;았;조;장;밝;인,르,TRUE,1471.7000000001863,yes
18,testing,2,10,B,retrieval,3,1,직,뜻,표;았;조;장;밝;인,뜻,TRUE,3925.5,yes
18,testing,2,10,B,retrieval,4,0,서,서,표;았;조;장;밝;인,넘,FALSE,1450,no
18,testing,2,10,B,retrieval,5,4,판,판,표;았;조;장;밝;인,판,TRUE,1188.7000000001863,no
18,testing,2,10,B,retrieval,6,5,울,울,표;았;조;장;밝;인,울,TRUE,1950.0999999996275,no
18,testing,3,11,A,memory,1,0,표,NA,NA,NULL,NA,NA,NA
18,testing,3,11,A,memory,2,1,위,NA,NA,NULL,NA,NA,NA
18,testing,3,11,A,memory,3,2,았,NA,NA,NULL,NA,NA,NA
18,testing,3,11,A,memory,4,3,문,NA,NA,NULL,NA,NA,NA
18,testing,3,11,A,memory,5,4,큼,NA,NA,NULL,NA,NA,NA
18,testing,3,11,A,memory,6,5,르,NA,NA,NULL,NA,NA,NA
18,testing,3,11,A,updating,1,2,았,래,NA,NULL,NA,NA,yes
18,testing,3,11,A,updating,2,3,문,타,NA,NULL,NA,NA,yes
18,testing,3,11,A,updating,3,1,위,찰,NA,NULL,NA,NA,yes
18,testing,3,11,A,retrieval,1,2,았,래,효;뜻;보;오;알;못,래,TRUE,2381.399999999441,yes
18,testing,3,11,A,retrieval,2,0,표,표,효;뜻;보;오;알;못,못,FALSE,1949.5,no
18,testing,3,11,A,retrieval,3,4,큼,큼,효;뜻;보;오;알;못,문,FALSE,2879.2999999998137,no
18,testing,3,11,A,retrieval,4,1,위,찰,효;뜻;보;오;알;못,찰,TRUE,2859.399999999441,yes
18,testing,3,11,A,retrieval,5,3,문,타,효;뜻;보;오;알;못,타,TRUE,2250.7999999998137,yes
18,testing,3,11,A,retrieval,6,5,르,르,효;뜻;보;오;알;못,큼,FALSE,1051.3999999994412,no
18,testing,3,12,A,memory,1,0,뿌,NA,NA,NULL,NA,NA,NA
18,testing,3,12,A,memory,2,1,조,NA,NA,NULL,NA,NA,NA
18,testing,3,12,A,memory,3,2,큼,NA,NA,NULL,NA,NA,NA
18,testing,3,12,A,memory,4,3,위,NA,NA,NULL,NA,NA,NA
18,testing,3,12,A,memory,5,4,르,NA,NA,NULL,NA,NA,NA
18,testing,3,12,A,memory,6,5,표,NA,NA,NULL,NA,NA,NA
18,testing,3,12,A,updating,1,0,뿌,징,NA,NULL,NA,NA,yes
18,testing,3,12,A,updating,2,4,르,설,NA,NULL,NA,NA,yes
18,testing,3,12,A,updating,3,3,위,쉽,NA,NULL,NA,NA,yes
18,testing,3,12,A,retrieval,1,2,큼,큼,보;효;까;익;밟;더,보,FALSE,1685.8999999994412,no
18,testing,3,12,A,retrieval,2,4,르,설,보;효;까;익;밟;더,설,TRUE,2588.899999999441,yes
18,testing,3,12,A,retrieval,3,3,위,쉽,보;효;까;익;밟;더,쉽,TRUE,451.8999999994412,yes
18,testing,3,12,A,retrieval,4,0,뿌,징,보;효;까;익;밟;더,징,TRUE,3072.5,yes
18,testing,3,12,A,retrieval,5,1,조,조,보;효;까;익;밟;더,익,FALSE,1230.9000000003725,no
18,testing,3,12,A,retrieval,6,5,표,표,보;효;까;익;밟;더,더,FALSE,1447.4000000003725,no
18,testing,3,13,A,memory,1,0,르,NA,NA,NULL,NA,NA,NA
18,testing,3,13,A,memory,2,1,조,NA,NA,NULL,NA,NA,NA
18,testing,3,13,A,memory,3,2,까,NA,NA,NULL,NA,NA,NA
18,testing,3,13,A,memory,4,3,효,NA,NA,NULL,NA,NA,NA
18,testing,3,13,A,memory,5,4,표,NA,NA,NULL,NA,NA,NA
18,testing,3,13,A,memory,6,5,뜻,NA,NA,NULL,NA,NA,NA
18,testing,3,13,A,updating,1,3,효,습,NA,NULL,NA,NA,yes
18,testing,3,13,A,updating,2,4,표,질,NA,NULL,NA,NA,yes
18,testing,3,13,A,updating,3,0,르,검,NA,NULL,NA,NA,yes
18,testing,3,13,A,retrieval,1,4,표,질,큼;뿌;문;베;튜;해,습,FALSE,2558.600000000559,yes
18,testing,3,13,A,retrieval,2,0,르,검,큼;뿌;문;베;튜;해,큼,FALSE,6611.299999999814,yes
18,testing,3,13,A,retrieval,3,5,뜻,뜻,큼;뿌;문;베;튜;해,해,FALSE,1343.2000000001863,no
18,testing,3,13,A,retrieval,4,1,조,조,큼;뿌;문;베;튜;해,베,FALSE,2903.2999999998137,no
18,testing,3,13,A,retrieval,5,2,까,까,큼;뿌;문;베;튜;해,효,FALSE,2178.9000000003725,no
18,testing,3,13,A,retrieval,6,3,효,습,큼;뿌;문;베;튜;해,검,FALSE,1272.8999999994412,yes
18,testing,3,14,B,memory,1,0,력,NA,NA,NULL,NA,NA,NA
18,testing,3,14,B,memory,2,1,폐,NA,NA,NULL,NA,NA,NA
18,testing,3,14,B,memory,3,2,전,NA,NA,NULL,NA,NA,NA
18,testing,3,14,B,memory,4,3,루,NA,NA,NULL,NA,NA,NA
18,testing,3,14,B,memory,5,4,반,NA,NA,NULL,NA,NA,NA
18,testing,3,14,B,memory,6,5,화,NA,NA,NULL,NA,NA,NA
18,testing,3,14,B,updating,1,5,화,효,NA,NULL,NA,NA,yes
18,testing,3,14,B,updating,2,4,반,표,NA,NULL,NA,NA,yes
18,testing,3,14,B,updating,3,3,루,르,NA,NULL,NA,NA,yes
18,testing,3,14,B,retrieval,1,5,화,효,문;큼;뜻;등;무;숙,효,TRUE,1829.4000000003725,yes
18,testing,3,14,B,retrieval,2,1,폐,폐,문;큼;뜻;등;무;숙,숙,FALSE,1298.7999999998137,no
18,testing,3,14,B,retrieval,3,3,루,르,문;큼;뜻;등;무;숙,르,TRUE,1680.5,yes
18,testing,3,14,B,retrieval,4,2,전,전,문;큼;뜻;등;무;숙,루,FALSE,1550.7999999998137,no
18,testing,3,14,B,retrieval,5,4,반,표,문;큼;뜻;등;무;숙,표,TRUE,2153.9000000003725,yes
18,testing,3,14,B,retrieval,6,0,력,력,문;큼;뜻;등;무;숙,무,FALSE,6092.9000000003725,no
18,testing,3,15,A,memory,1,0,르,NA,NA,NULL,NA,NA,NA
18,testing,3,15,A,memory,2,1,뿌,NA,NA,NULL,NA,NA,NA
18,testing,3,15,A,memory,3,2,큼,NA,NA,NULL,NA,NA,NA
18,testing,3,15,A,memory,4,3,보,NA,NA,NULL,NA,NA,NA
18,testing,3,15,A,memory,5,4,문,NA,NA,NULL,NA,NA,NA
18,testing,3,15,A,memory,6,5,위,NA,NA,NULL,NA,NA,NA
18,testing,3,15,A,updating,1,0,르,찬,NA,NULL,NA,NA,yes
18,testing,3,15,A,updating,2,3,보,억,NA,NULL,NA,NA,yes
18,testing,3,15,A,updating,3,4,문,은,NA,NULL,NA,NA,yes
18,testing,3,15,A,retrieval,1,1,뿌,뿌,까;았;뜻;공;탄;평,큼,FALSE,1761.7000000001863,no
18,testing,3,15,A,retrieval,2,3,보,억,까;았;뜻;공;탄;평,문,FALSE,2197.899999999441,yes
18,testing,3,15,A,retrieval,3,4,문,은,까;았;뜻;공;탄;평,은,TRUE,10891.700000000186,yes
18,testing,3,15,A,retrieval,4,5,위,위,까;았;뜻;공;탄;평,평,FALSE,1098.5,no
18,testing,3,15,A,retrieval,5,2,큼,큼,까;았;뜻;공;탄;평,았,FALSE,1129,no
